,date,weekday,temperature,humidity,windspeed,rainfall,D+1,D+3,D+5,D+7,price,price+1,Price+3,price+5,Price+7,Item
3491,1997/1/17,4,20.22957785,81.50872993,1.757304048,1.34449504,0.105263158,-0.131578947,-0.157894737,0.315789474,3.8,4.2,3.3,3.2,5,0
3492,1997/1/19,6,19.98206012,81.87043206,1.74772958,1.434565962,-0.095238095,-0.238095238,-0.166666667,0.095238095,4.2,3.8,3.2,3.5,4.6,0
3493,1997/1/20,0,20.0742587,82.05128312,1.688509722,1.855842558,-0.131578947,-0.157894737,0.315789474,0.157894737,3.8,3.3,3.2,5,4.4,0
3494,1997/1/21,1,19.8394168,81.50704401,2.042554792,1.036917319,-0.03030303,0.060606061,0.393939394,0.121212121,3.3,3.2,3.5,4.6,3.7,0
3495,1997/1/22,2,19.06521185,80.99467652,1.987431118,0.604408485,0,0.5625,0.375,0.0625,3.2,3.2,5,4.4,3.4,0
3496,1997/1/23,3,19.78258786,81.02649672,1.711007996,0.613897893,0.09375,0.4375,0.15625,0,3.2,3.5,4.6,3.7,3.2,0
3497,1997/1/24,4,18.58924012,81.87806874,2.398385181,17.6395675,0.428571429,0.257142857,-0.028571429,0.028571429,3.5,5,4.4,3.4,3.6,0
3498,1997/1/26,6,18.83270302,81.67312175,1.741494722,0.806351948,-0.08,-0.26,-0.36,0.04,5,4.6,3.7,3.2,5.2,0
3499,1997/1/27,0,18.89171362,81.22789207,1.78142405,0.509708838,-0.043478261,-0.260869565,-0.217391304,0.195652174,4.6,4.4,3.4,3.6,5.5,0
3500,1997/1/28,1,19.12081946,80.22789207,1.748277466,0.277376683,-0.159090909,-0.272727273,0.181818182,0.272727273,4.4,3.7,3.2,5.2,5.6,0
3501,1997/1/29,2,19.54833182,80.30563058,1.684379004,0.178083397,-0.081081081,-0.027027027,0.486486486,0.567567568,3.7,3.4,3.6,5.5,5.8,0
3502,1997/1/30,3,20.04491181,80.95959531,1.691348614,0.212665498,-0.058823529,0.529411765,0.647058824,0.117647059,3.4,3.2,5.2,5.6,3.8,0
3503,1997/1/31,4,20.19913411,81.24555991,1.87011663,0.998754775,0.125,0.71875,0.8125,0.15625,3.2,3.6,5.5,5.8,3.7,0
3504,1997/2/1,5,20.11998217,81.33036556,1.834780941,4.242394351,0.444444444,0.555555556,0.055555556,-0.083333333,3.6,5.2,5.6,3.8,3.3,0
3505,1997/2/2,6,19.89409592,82.32181575,1.936511536,19.12739573,0.057692308,0.115384615,-0.288461538,-0.384615385,5.2,5.5,5.8,3.7,3.2,0
3506,1997/2/3,0,19.16167828,82.39043624,2.05986928,32.08091025,0.018181818,-0.309090909,-0.4,-0.436363636,5.5,5.6,3.8,3.3,3.1,0
3507,1997/2/4,1,19.55461114,82.35156698,1.85986928,16.8091788,0.035714286,-0.339285714,-0.428571429,-0.107142857,5.6,5.8,3.7,3.2,5,0
3508,1997/2/5,2,19.66787572,81.87752426,1.929644474,1.741835465,-0.344827586,-0.431034483,-0.465517241,-0.431034483,5.8,3.8,3.3,3.1,3.3,0
3509,1997/2/6,3,19.43560622,82.05837532,1.977516814,3.956729082,-0.026315789,-0.157894737,0.315789474,-0.263157895,3.8,3.7,3.2,5,2.8,0
3510,1997/2/12,2,18.55486873,81.09361645,1.938259682,0.887624033,-0.108108108,-0.162162162,-0.108108108,-0.054054054,3.7,3.3,3.1,3.3,3.5,0
3511,1997/2/13,3,18.8478016,81.4399062,1.967941661,1.472959722,-0.03030303,0.515151515,-0.151515152,0.545454545,3.3,3.2,5,2.8,5.1,0
3512,1997/2/14,4,19.37309876,81.45908454,1.894483069,0.724282274,-0.03125,0.03125,0.09375,0.21875,3.2,3.1,3.3,3.5,3.9,0
3513,1997/2/15,5,19.63785813,82.11481786,1.912111272,10.27702121,0.612903226,-0.096774194,0.64516129,0.129032258,3.1,5,2.8,5.1,3.5,0
3514,1997/2/17,0,18.48636567,81.69198968,1.952502658,3.237841555,-0.34,-0.3,-0.22,-0.34,5,3.3,3.5,3.9,3.3,0
3515,1997/2/18,1,18.35470615,81.55663623,1.935209464,5.54555887,-0.151515152,0.545454545,0.060606061,0.060606061,3.3,2.8,5.1,3.5,3.5,0
3516,1997/2/19,2,18.69474859,80.75086026,1.840379824,1.054229687,0.25,0.392857143,0.178571429,0.178571429,2.8,3.5,3.9,3.3,3.3,0
3517,1997/2/20,3,19.38373706,81.11511291,1.654057537,0.175168799,0.457142857,0,0,-0.085714286,3.5,5.1,3.5,3.5,3.2,0
3518,1997/2/21,4,19.54508458,81.54419092,1.769305764,2.059211352,-0.235294118,-0.352941176,-0.352941176,-0.333333333,5.1,3.9,3.3,3.3,3.4,0
3519,1997/2/24,0,20.17026188,80.95553844,1.691291579,0.210984402,-0.102564103,-0.102564103,-0.179487179,-0.307692308,3.9,3.5,3.5,3.2,2.7,0
3520,1997/2/25,1,20.3887016,81.05128312,1.647674558,0.21843121,-0.057142857,-0.057142857,-0.028571429,-0.285714286,3.5,3.3,3.3,3.4,2.5,0
3521,1997/2/26,2,20.49898529,81.05837532,1.683490161,0.198927664,0.060606061,-0.03030303,-0.181818182,-0.272727273,3.3,3.5,3.2,2.7,2.4,0
3522,1997/2/27,3,20.69295692,80.87752426,1.711858955,0.237048231,-0.057142857,-0.028571429,-0.285714286,-0.228571429,3.5,3.3,3.4,2.5,2.7,0
3523,1997/2/28,4,20.60714131,81.05482922,1.530653282,0.165771636,-0.03030303,-0.181818182,-0.272727273,-0.090909091,3.3,3.2,2.7,2.4,3,0
3524,1997/3/1,5,20.1745172,81.45199234,1.781007892,2.864530501,0.0625,-0.21875,-0.15625,-0.09375,3.2,3.4,2.5,2.7,2.9,0
3525,1997/3/2,6,19.40749592,81.71085759,2.108312856,3.748750359,-0.205882353,-0.294117647,-0.117647059,-0.058823529,3.4,2.7,2.4,3,3.2,0
3526,1997/3/4,1,19.70182217,80.39170865,1.813632005,0.137048231,-0.074074074,0,0.074074074,0.148148148,2.7,2.5,2.7,2.9,3.1,0
3527,1997/3/5,2,20.10855975,80.49099943,1.641646189,0.129778728,-0.04,0.2,0.28,0.12,2.5,2.4,3,3.2,2.8,0
3528,1997/3/6,3,20.48551011,80.38107035,1.573915693,0.128005678,0.125,0.208333333,0.291666667,0.125,2.4,2.7,2.9,3.1,2.7,0
3529,1997/3/7,4,20.67593564,80.56901362,1.561149735,0.135097877,0.111111111,0.185185185,0.037037037,-0.074074074,2.7,3,3.2,2.8,2.5,0
3530,1997/3/8,5,20.60217678,80.98036113,1.649092998,0.140417026,-0.033333333,0.033333333,-0.1,-0.133333333,3,2.9,3.1,2.7,2.6,0
3531,1997/3/9,6,20.78231862,80.95553844,1.676752572,0.144317735,0.103448276,-0.034482759,-0.137931034,0.068965517,2.9,3.2,2.8,2.5,3.1,0
3532,1997/3/10,0,20.81990727,80.83142496,1.592355409,0.129778728,-0.03125,-0.15625,-0.1875,-0.1875,3.2,3.1,2.7,2.6,2.6,0
3533,1997/3/12,2,21.11636117,80.99809163,1.548738388,0.159920572,-0.096774194,-0.193548387,0,-0.161290323,3.1,2.8,2.5,3.1,2.6,0
3534,1997/3/13,3,21.3245172,80.92716965,1.595901509,0.143963125,-0.035714286,-0.071428571,-0.071428571,-0.142857143,2.8,2.7,2.6,2.6,2.4,0
3535,1997/3/14,4,21.43196401,81.08319801,1.670369594,0.128005678,-0.074074074,0.148148148,-0.037037037,0.333333333,2.7,2.5,3.1,2.6,3.6,0
3536,1997/3/15,5,21.17877252,81.50163773,1.595546899,0.391480855,0.04,0.04,-0.04,1.8,2.5,2.6,2.6,2.4,7,0
3537,1997/3/16,6,20.40217678,81.60092851,1.902284487,1.564885111,0.192307692,0,0.384615385,0.461538462,2.6,3.1,2.6,3.6,3.8,0
3538,1997/3/17,0,19.92380798,81.79241787,1.93880931,5.392899295,-0.161290323,-0.225806452,1.258064516,-0.161290323,3.1,2.6,2.4,7,2.6,0
3539,1997/3/19,2,20.79153848,81.88816255,1.649092998,2.601055324,0,0.384615385,0.461538462,-0.038461538,2.6,2.6,3.6,3.8,2.5,0
3540,1997/3/20,3,20.28019096,81.77114128,1.962213565,3.394672345,-0.076923077,1.692307692,0,-0.038461538,2.6,2.4,7,2.6,2.5,0
3541,1997/3/21,4,20.51919805,82.28177957,1.666468884,42.39219008,0.5,0.583333333,0.041666667,0.208333333,2.4,3.6,3.8,2.5,2.9,0
3542,1997/3/22,5,20.46458812,82.29951007,1.827816402,46.8787149,0.944444444,-0.277777778,-0.305555556,-0.166666667,3.6,7,2.6,2.5,3,0
3543,1997/3/23,6,19.50111295,82.01582213,2.084553991,28.62942412,-0.457142857,-0.642857143,-0.585714286,-0.542857143,7,3.8,2.5,2.9,3.2,0
3544,1997/3/24,0,19.45111295,81.48745333,1.917532714,1.69484965,-0.315789474,-0.342105263,-0.210526316,-0.368421053,3.8,2.6,2.5,3,2.4,0
3545,1997/3/26,2,20.51990727,81.70376539,1.707958246,0.626409933,-0.038461538,0.115384615,0.230769231,-0.192307692,2.6,2.5,2.9,3.2,2.1,0
3546,1997/3/27,3,20.60676103,81.33249191,1.847547903,0.583621357,0,0.2,-0.04,0.08,2.5,2.5,3,2.4,2.7,0
3547,1997/3/28,4,21.05302438,81.79156664,1.656088828,4.773123136,0.16,0.28,-0.16,0,2.5,2.9,3.2,2.1,2.5,0
3548,1997/3/29,5,20.80782865,81.60651326,1.798437583,9.277215663,0.034482759,-0.172413793,-0.068965517,-0.034482759,2.9,3,2.4,2.7,2.8,0
3549,1997/3/30,6,20.88789982,81.1616734,1.783135091,0.621699649,0.066666667,-0.3,-0.166666667,-0.066666667,3,3.2,2.1,2.5,2.8,0
3550,1997/3/31,0,21.05075834,81.34915546,1.795546899,0.575523409,-0.25,-0.15625,-0.125,-0.21875,3.2,2.4,2.7,2.8,2.5,0
3551,1997/4/1,1,21.24516388,81.4876375,1.64434511,0.23139113,-0.125,0.041666667,0.166666667,-0.041666667,2.4,2.1,2.5,2.8,2.3,0
3552,1997/4/2,2,21.67246764,81.31698904,1.614652277,0.776442325,0.285714286,0.333333333,0.19047619,0.476190476,2.1,2.7,2.8,2.5,3.1,0
3553,1997/4/3,3,21.80727992,81.21118699,1.617723949,0.383438912,-0.074074074,0.037037037,-0.148148148,0.111111111,2.7,2.5,2.8,2.3,3,0
3554,1997/4/4,4,21.78202395,81.49787641,1.661751253,1.10033311,0.12,0,0.24,0.2,2.5,2.8,2.5,3.1,3,0
3555,1997/4/7,0,21.11581235,81.30675013,1.642979922,0.254940619,0,-0.178571429,0.071428571,0.178571429,2.8,2.8,2.3,3,3.3,0
3556,1997/4/8,1,21.73014682,81.47739859,1.552194939,0.219616386,-0.107142857,0.107142857,0.071428571,1,2.8,2.5,3.1,3,5.6,0
3557,1997/4/9,2,21.05856696,81.94838835,1.738937315,4.856476455,-0.08,0.2,0.32,0.32,2.5,2.3,3,3.3,3.3,0
3558,1997/4/10,3,20.41590484,82.15657948,1.782350056,9.197261438,0.347826087,0.304347826,1.434782609,0.913043478,2.3,3.1,3,5.6,4.4,0
3559,1997/4/11,4,20.63262839,81.59685252,1.761462912,0.457159049,-0.032258065,0.064516129,0.064516129,0.322580645,3.1,3,3.3,3.3,4.1,0
3560,1997/4/12,5,20.96914717,80.60026549,1.704807622,0.211937206,0,0.866666667,0.466666667,0.266666667,3,3,5.6,4.4,3.8,0
3561,1997/4/13,6,21.38552942,81.15316651,1.51504653,0.130196591,0.1,0.1,0.366666667,0.166666667,3,3.3,3.3,4.1,3.5,0
3562,1997/4/14,0,21.55037583,81.86306412,1.624944141,2.865520823,0.696969697,0.333333333,0.151515152,0.939393939,3.3,5.6,4.4,3.8,6.4,0
3563,1997/4/15,1,21.27802089,81.97910508,1.880234243,17.23889966,-0.410714286,-0.267857143,-0.375,-0.303571429,5.6,3.3,4.1,3.5,3.9,0
3564,1997/4/17,3,21.38203812,81.28285934,1.589666831,1.069957683,0.333333333,0.151515152,0.939393939,0.272727273,3.3,4.4,3.8,6.4,4.2,0
3565,1997/4/18,4,21.45609955,81.72313238,1.632328947,2.419616386,-0.068181818,-0.204545455,-0.113636364,0.068181818,4.4,4.1,3.5,3.9,4.7,0
3566,1997/4/19,5,21.1541301,81.66169894,1.736548236,1.109548127,-0.073170732,0.56097561,0.024390244,0.43902439,4.1,3.8,6.4,4.2,5.9,0
3567,1997/4/20,6,21.44798676,81.70606754,1.540302503,0.258353588,-0.078947368,0.026315789,0.236842105,0.289473684,3.8,3.5,3.9,4.7,4.9,0
3568,1997/4/21,0,21.75515399,81.70265457,1.544739363,0.673370653,0.828571429,0.2,0.685714286,0.685714286,3.5,6.4,4.2,5.9,5.9,0
3569,1997/4/22,1,21.10970211,81.60367846,1.883665624,2.141971335,-0.390625,-0.265625,-0.234375,-0.125,6.4,3.9,4.7,4.9,5.6,0
3570,1997/4/24,3,20.55730551,80.68558972,1.894301063,0.299650516,0.076923077,0.512820513,0.512820513,0.179487179,3.9,4.2,5.9,5.9,4.6,0
3571,1997/4/25,4,20.64570141,80.72995832,1.856758401,0.17371195,0.119047619,0.166666667,0.333333333,0.238095238,4.2,4.7,4.9,5.6,5.2,0
3572,1997/4/26,5,20.98836353,81.28968528,1.644130415,0.170128332,0.255319149,0.255319149,-0.021276596,0.063829787,4.7,5.9,5.9,4.6,5,0
3573,1997/4/27,6,21.30099152,81.79480474,1.462560449,0.798626625,-0.169491525,-0.050847458,-0.118644068,-0.186440678,5.9,4.9,5.6,5.2,4.8,0
3574,1997/4/28,0,21.75252735,81.52859313,1.450956353,0.197261438,0.204081633,-0.06122449,0.020408163,-0.040816327,4.9,5.9,4.6,5,4.7,0
3575,1997/4/29,1,22.07531591,81.49105047,1.566532286,0.600503758,-0.050847458,-0.118644068,-0.186440678,-0.338983051,5.9,5.6,5.2,4.8,3.9,0
3576,1997/4/30,2,22.22309699,81.61022998,1.652143577,4.201012249,-0.178571429,-0.107142857,-0.160714286,-0.035714286,5.6,4.6,5,4.7,5.4,0
3577,1997/5/2,4,22.1642186,81.39427379,1.803558701,5.615960004,0.130434783,0.043478261,-0.152173913,0.173913043,4.6,5.2,4.8,3.9,5.4,0
3578,1997/5/3,5,22.16260569,81.0458867,1.565171604,0.124669681,-0.038461538,-0.096153846,0.038461538,0.25,5.2,5,4.7,5.4,6.5,0
3579,1997/5/4,6,22.08131537,81.26524153,1.530332894,1.603218069,-0.04,-0.22,0.08,0.22,5,4.8,3.9,5.4,6.1,0
3580,1997/5/5,0,22.13357344,81.5007254,1.617107088,12.84402452,-0.020833333,0.125,0.354166667,-0.083333333,4.8,4.7,5.4,6.5,4.4,0
3581,1997/5/6,1,21.96518634,81.71685444,1.673558701,9.867250327,-0.170212766,0.14893617,0.29787234,-0.063829787,4.7,3.9,5.4,6.1,4.4,0
3582,1997/5/7,2,22.12539254,81.86846734,1.649702675,9.66886323,0.384615385,0.666666667,0.128205128,0.153846154,3.9,5.4,6.5,4.4,4.5,0
3583,1997/5/8,3,22.37193398,81.79427379,1.642313204,0.999347101,0,0.12962963,-0.185185185,-0.092592593,5.4,5.4,6.1,4.4,4.9,0
3584,1997/5/10,5,21.71273335,81.58163984,1.56088779,0.161241433,0.203703704,-0.185185185,-0.166666667,0.351851852,5.4,6.5,4.4,4.5,7.3,0
3585,1997/5/11,6,22.23835084,81.67806841,1.553332376,0.427491433,-0.061538462,-0.323076923,-0.246153846,-0.353846154,6.5,6.1,4.4,4.9,4.2,0
3586,1997/5/12,0,22.50630477,81.79592555,1.690173505,0.61338429,-0.278688525,-0.262295082,0.196721311,-0.229508197,6.1,4.4,4.5,7.3,4.7,0
3587,1997/5/13,1,22.58052834,81.72092555,1.678407057,0.961420004,0,0.113636364,-0.045454545,0.204545455,4.4,4.4,4.9,4.2,5.3,0
3588,1997/5/14,2,22.53620798,81.50306841,1.671903804,0.208205719,0.022727273,0.659090909,0.068181818,0.977272727,4.4,4.5,7.3,4.7,8.7,0
3589,1997/5/15,3,22.56338548,81.35306841,1.693049914,0.157491433,0.088888889,-0.066666667,0.177777778,0.6,4.5,4.9,4.2,5.3,7.2,0
3590,1997/5/17,5,21.68153762,82.45663984,1.694497752,44.12499143,0.489795918,-0.040816327,0.775510204,0.469387755,4.9,7.3,4.7,8.7,7.2,0
3591,1997/5/18,6,21.97653762,82.30306841,1.692712037,2.016955719,-0.424657534,-0.273972603,-0.01369863,-0.205479452,7.3,4.2,5.3,7.2,5.8,0
3592,1997/5/19,0,21.97000191,82.36318756,1.841431435,34.1921061,0.119047619,1.071428571,0.714285714,0.404761905,4.2,4.7,8.7,7.2,5.9,0
3593,1997/5/20,1,21.93009078,81.34031778,1.64049379,11.35436117,0.127659574,0.531914894,0.234042553,0.063829787,4.7,5.3,7.2,5.8,5,0
3594,1997/5/21,2,21.51100594,81.53949138,1.714299601,8.530566125,0.641509434,0.358490566,0.113207547,0.018867925,5.3,8.7,7.2,5.9,5.4,0
3595,1997/5/22,3,21.34912469,81.97169315,1.718697621,13.47612129,-0.172413793,-0.333333333,-0.425287356,-0.183908046,8.7,7.2,5.8,5,7.1,0
3596,1997/5/24,5,21.33130872,81.16201573,1.756762137,4.142411617,0,-0.180555556,-0.25,0.138888889,7.2,7.2,5.9,5.4,8.2,0
3597,1997/5/25,6,21.41743775,80.66524153,1.698697621,1.784508391,-0.194444444,-0.305555556,-0.013888889,0.041666667,7.2,5.8,5,7.1,7.5,0
3598,1997/5/26,0,21.79872807,80.70717702,1.665471814,0.33902452,0.017241379,-0.068965517,0.413793103,-0.017241379,5.8,5.9,5.4,8.2,5.7,0
3599,1997/5/27,1,21.95384656,80.88535123,1.661253965,0.147565053,-0.152542373,0.203389831,0.271186441,-0.169491525,5.9,5,7.1,7.5,4.9,0
3600,1997/5/28,2,22.18743775,81.17169315,1.625794395,0.152089036,0.08,0.64,0.14,0.04,5,5.4,8.2,5.7,5.2,0
3601,1997/5/29,3,22.23388936,81.47491895,1.627407298,0.92886323,0.314814815,0.388888889,-0.092592593,0.055555556,5.4,7.1,7.5,4.9,5.7,0
3602,1997/5/30,4,22.06711517,81.52330605,1.524826653,0.696605165,0.154929577,-0.197183099,-0.267605634,0.028169014,7.1,8.2,5.7,5.2,7.3,0
3603,1997/6/1,6,22.50980812,81.5687767,1.534752829,0.283806414,-0.085365854,-0.402439024,-0.304878049,0.609756098,8.2,7.5,4.9,5.7,13.2,0
3604,1997/6/2,0,22.29914402,82.12023974,1.602142875,26.96516806,-0.24,-0.306666667,-0.026666667,0.613333333,7.5,5.7,5.2,7.3,12.1,0
3605,1997/6/3,1,22.41610409,82.49119533,1.613972461,21.99002805,-0.140350877,0,1.315789474,0.824561404,5.7,4.9,5.7,13.2,10.4,0
3606,1997/6/4,2,21.9206453,82.58255372,1.587748551,72.45733296,0.06122449,0.489795918,1.469387755,0.734693878,4.9,5.2,7.3,12.1,8.5,0
3607,1997/6/5,3,21.99975432,82.41736434,1.619140153,39.3696409,0.096153846,1.538461538,1,0.384615385,5.2,5.7,13.2,10.4,7.2,0
3608,1997/6/6,4,22.28090448,82.06273175,1.637031527,15.81548754,0.280701754,1.122807018,0.49122807,0.614035088,5.7,7.3,12.1,8.5,9.2,0
3609,1997/6/7,5,22.48537733,81.95091066,1.775050696,12.06660575,0.808219178,0.424657534,-0.01369863,0.479452055,7.3,13.2,10.4,7.2,10.8,0
3610,1997/6/8,6,22.92084059,81.41416945,2.051408524,1.988810228,-0.083333333,-0.356060606,-0.303030303,0.098484848,13.2,12.1,8.5,9.2,14.5,0
3611,1997/6/9,0,22.80646359,81.73365827,2.031600217,11.68833099,-0.140495868,-0.404958678,-0.107438017,-0.107438017,12.1,10.4,7.2,10.8,10.8,0
3612,1997/6/12,3,21.55347318,82.2927637,1.59097167,31.71724473,-0.182692308,-0.115384615,0.394230769,0.211538462,10.4,8.5,9.2,14.5,12.6,0
3613,1997/6/13,4,21.75327918,82.16219046,1.574026482,19.54646667,-0.152941176,0.270588235,0.270588235,0.541176471,8.5,7.2,10.8,10.8,13.1,0
3614,1997/6/14,5,21.45130033,82.39295969,1.613770072,60.2548,0.277777778,1.013888889,0.75,1.833333333,7.2,9.2,14.5,12.6,20.4,0
3615,1997/6/15,6,21.36508238,82.46667764,1.582359816,36.28572949,0.173913043,0.173913043,0.423913043,1.217391304,9.2,10.8,10.8,13.1,20.4,0
3616,1997/6/16,0,21.52501828,82.19744687,1.600949559,14.43909488,0.342592593,0.166666667,0.888888889,0.462962963,10.8,14.5,12.6,20.4,15.8,0
3617,1997/6/17,1,21.96347982,81.41860072,1.671141867,3.921787183,-0.255172414,-0.096551724,0.406896552,0.020689655,14.5,10.8,13.1,20.4,14.8,0
3618,1997/6/18,2,21.88623623,81.075652,1.601270072,1.75720385,0.166666667,0.888888889,0.462962963,0.444444444,10.8,12.6,20.4,15.8,15.6,0
3619,1997/6/19,3,22.08142853,81.12052379,1.476911098,0.250312824,0.03968254,0.619047619,0.174603175,0.142857143,12.6,13.1,20.4,14.8,14.4,0
3620,1997/6/20,4,22.66689706,81.4729305,1.564623283,2.571374924,0.557251908,0.20610687,0.190839695,0.076335878,13.1,20.4,15.8,15.6,14.1,0
3621,1997/6/22,6,22.7855952,81.9057802,1.597744431,12.06537693,0,-0.274509804,-0.294117647,-0.176470588,20.4,20.4,14.8,14.4,16.8,0
3622,1997/6/23,0,22.72181315,82.01795969,1.584282893,29.47499231,-0.225490196,-0.235294118,-0.308823529,-0.37254902,20.4,15.8,15.6,14.1,12.8,0
3623,1997/6/24,1,22.73623623,81.91860072,1.610564944,16.7121718,-0.063291139,-0.088607595,0.063291139,-0.189873418,15.8,14.8,14.4,16.8,12.8,0
3624,1997/6/25,2,22.88431315,81.6782161,1.579795713,1.091498722,0.054054054,-0.047297297,-0.135135135,0.027027027,14.8,15.6,14.1,12.8,15.2,0
3625,1997/6/26,3,22.84474665,81.71768383,1.682735663,2.763410867,-0.076923077,0.076923077,-0.179487179,0.070512821,15.6,14.4,16.8,12.8,16.7,0
3626,1997/6/27,4,22.86104058,81.71129405,1.807016813,4.802867736,-0.020833333,-0.111111111,0.055555556,0.069444444,14.4,14.1,12.8,15.2,15.4,0
3627,1997/6/28,5,22.61279777,81.87742824,1.588486462,7.4638901,0.191489362,-0.092198582,0.184397163,0.368794326,14.1,16.8,12.8,16.7,19.3,0
3628,1997/6/30,0,22.55810021,82.07747042,1.663036943,22.67394266,-0.238095238,-0.095238095,-0.083333333,0.244047619,16.8,12.8,15.2,15.4,20.9,0
3629,1997/7/1,1,22.21228386,82.31053455,1.751026646,89.45062335,0,0.3046875,0.5078125,0.453125,12.8,12.8,16.7,19.3,18.6,0
3630,1997/7/2,2,22.09556462,82.28529796,1.667114974,25.63374638,0.1875,0.203125,0.6328125,0.28125,12.8,15.2,15.4,20.9,16.4,0
3631,1997/7/3,3,22.26023339,82.0360866,1.641247466,7.884692748,0.098684211,0.269736842,0.223684211,0.072368421,15.2,16.7,19.3,18.6,16.3,0
3632,1997/7/4,4,22.54572234,81.88782162,1.67247775,13.97822587,-0.077844311,0.251497006,-0.017964072,0.02994012,16.7,15.4,20.9,16.4,17.2,0
3633,1997/7/5,5,22.42941134,82.04196697,1.6249223,8.705688612,0.253246753,0.207792208,0.058441558,0.084415584,15.4,19.3,18.6,16.3,16.7,0
3634,1997/7/6,6,22.64794492,81.82361254,1.646920556,2.655688612,0.082901554,-0.150259067,-0.10880829,-0.051813472,19.3,20.9,16.4,17.2,18.3,0
3635,1997/7/8,1,22.73813479,81.78880241,1.683629417,10.18591013,-0.110047847,-0.220095694,-0.200956938,-0.167464115,20.9,18.6,16.3,16.7,17.4,0
3636,1997/7/9,2,22.7939683,81.84259988,1.678403313,9.556954434,-0.11827957,-0.075268817,-0.016129032,-0.129032258,18.6,16.4,17.2,18.3,16.2,0
3637,1997/7/10,3,22.89776577,81.7603214,1.713846351,8.715498738,-0.006097561,0.018292683,0.06097561,0.146341463,16.4,16.3,16.7,17.4,18.8,0
3638,1997/7/11,4,22.96295564,81.73500494,1.642960275,2.669137979,0.055214724,0.122699387,-0.006134969,0.165644172,16.3,17.2,18.3,16.2,19,0
3639,1997/7/12,5,22.84618349,81.74449861,1.544542553,6.14920127,-0.029069767,0.011627907,0.093023256,0.244186047,17.2,16.7,17.4,18.8,21.4,0
3640,1997/7/13,6,22.67394687,81.79599849,1.487863573,0.853801909,0.095808383,-0.02994012,0.137724551,0.25748503,16.7,18.3,16.2,19,21,0
3641,1997/7/15,1,22.66896603,81.45543486,1.577775397,5.312175953,-0.049180328,0.027322404,0.169398907,0.256830601,18.3,17.4,18.8,21.4,23,0
3642,1997/7/16,2,22.98428276,81.48314405,1.62795159,9.183601329,-0.068965517,0.091954023,0.206896552,0.264367816,17.4,16.2,19,21,22,0
3643,1997/7/17,3,22.90282014,81.55343676,1.620427277,10.67917224,0.160493827,0.320987654,0.419753086,0.364197531,16.2,18.8,21.4,23,22.1,0
3644,1997/7/18,4,22.92427124,81.52504559,1.606547151,13.88011862,0.010638298,0.117021277,0.170212766,-0.063829787,18.8,19,21,22,17.6,0
3645,1997/7/19,5,22.9097602,81.46826326,1.57247775,10.30819433,0.126315789,0.210526316,0.163157895,-0.057894737,19,21.4,23,22.1,17.9,0
3646,1997/7/20,6,22.8908745,81.36995472,1.588598781,4.818742109,-0.018691589,0.028037383,-0.177570093,0.182242991,21.4,21,22,17.6,25.3,0
3647,1997/7/22,1,23.04099048,81.28845253,1.615379958,2.997784231,0.095238095,0.052380952,-0.147619048,-0.028571429,21,23,22.1,17.9,20.4,0
3648,1997/7/23,2,22.98452361,81.29791625,1.659859454,6.755039752,-0.043478261,-0.234782609,0.1,-0.143478261,23,22,17.6,25.3,19.7,0
3649,1997/7/24,3,22.84099048,81.23797935,1.686988791,2.881853632,0.004545455,-0.186363636,-0.072727273,-0.1,22,22.1,17.9,20.4,19.8,0
3650,1997/7/25,4,22.80187376,81.25375222,1.583203302,3.100938805,-0.20361991,0.14479638,-0.108597285,0.045248869,22.1,17.6,25.3,19.7,23.1,0
3651,1997/7/26,5,22.84670223,81.12357048,1.483164806,0.90948608,0.017045455,0.159090909,0.125,0.232954545,17.6,17.9,20.4,19.8,21.7,0
3652,1997/7/27,6,22.99500731,81.05708442,1.486222685,1.512373337,0.413407821,0.100558659,0.290502793,0.262569832,17.9,25.3,19.7,23.1,22.6,0
3653,1997/7/28,0,23.12427124,81.15596042,1.552288476,3.137058679,-0.193675889,-0.217391304,-0.14229249,-0.130434783,25.3,20.4,19.8,21.7,22,0
3654,1997/7/30,2,23.26117976,81.29791625,1.612856299,1.172074452,-0.034313725,0.132352941,0.107843137,0.049019608,20.4,19.7,23.1,22.6,21.4,0
3655,1997/7/31,3,23.18326178,81.45564496,1.668376804,7.233904105,0.005076142,0.101522843,0.116751269,0.101522843,19.7,19.8,21.7,22,21.7,0
3656,1997/8/1,4,22.80323918,81.57370897,1.697706965,11.68851447,0.166666667,0.141414141,0.080808081,0.075757576,19.8,23.1,22.6,21.4,21.3,0
3657,1997/8/2,5,22.70892537,81.48238932,1.878777267,9.379172244,-0.060606061,-0.047619048,-0.060606061,0,23.1,21.7,22,21.7,23.1,0
3658,1997/8/3,6,23.05701277,81.49194796,1.823807594,4.787571073,0.041474654,-0.013824885,-0.01843318,0.225806452,21.7,22.6,21.4,21.3,26.6,0
3659,1997/8/4,0,23.15750581,81.60541771,1.626726793,0.822705367,-0.026548673,-0.039823009,0.022123894,0.092920354,22.6,22,21.7,23.1,24.7,0
3660,1997/8/6,2,23.05323918,81.73094167,1.775065455,15.79936353,-0.027272727,-0.031818182,0.209090909,0.004545455,22,21.4,21.3,26.6,22.1,0
3661,1997/8/7,3,22.94978006,81.73094167,2.103052877,73.86760252,0.014018692,0.079439252,0.154205607,0.158878505,21.4,21.7,23.1,24.7,24.8,0
